0.5460 	WARNING 	Movie2 stim could not be imported and won't be available
3913.3632 	EXP 	UpperBrackets: autoDraw = False
3913.3632 	EXP 	BotUpperLine: autoDraw = False
3913.3632 	EXP 	TopLowerLine: autoDraw = False
3913.3632 	EXP 	LowerText: autoDraw = False
3913.3632 	EXP 	LowerBrackets: autoDraw = False
3913.3632 	EXP 	BotLowerLine: autoDraw = False
3913.3632 	EXP 	TrialCrossHair: autoDraw = False
3913.3632 	EXP 	RestCrossHair: autoDraw = False
3913.3632 	EXP 	UpperText: text = ' R T D F B G '
3913.3632 	EXP 	UpperBrackets: text = '  {       }  '
3913.3632 	EXP 	LowerText: text = '   '
3913.3632 	EXP 	LowerBrackets: text = ''
3913.3632 	EXP 	TopUpperLine: autoDraw = True
3913.3632 	EXP 	UpperText: autoDraw = True
3913.3632 	EXP 	UpperBrackets: autoDraw = True
3913.3632 	EXP 	BotUpperLine: autoDraw = True
3913.3632 	EXP 	TopLowerLine: autoDraw = True
3913.3632 	EXP 	BotLowerLine: autoDraw = True
3913.3632 	EXP 	TrialCrossHair: autoDraw = True
3913.3634 	EXP 	window1: recordFrameIntervals = False
3914.9991 	DATA 	Keypress: equal
3915.3305 	EXP 	UpperText: autoDraw = False
3915.3305 	EXP 	UpperBrackets: autoDraw = False
3915.3305 	EXP 	TrialCrossHair: autoDraw = False
3915.3472 	EXP 	LowerText: autoDraw = True
3915.3472 	EXP 	LowerBrackets: autoDraw = True
3915.3472 	EXP 	RestCrossHair: autoDraw = True
3915.3638 	EXP 	LowerText: autoDraw = False
3915.3638 	EXP 	LowerBrackets: autoDraw = False
3917.0005 	DATA 	Keypress: equal
3919.0004 	DATA 	Keypress: equal
3919.5828 	EXP 	New trial (rep=0, index=25): {'RetDur': 0, 'BotBrack': 0, 'StimDur': 2, 'UpBrack': 12345, 'ProbeDurITI': 4.032, 'ProbeDur': 0, 'ProbeStart': 2, 'TrialDur': 2, 'ITI': 4.032, 'StimSet': 'QJXNDK', 'RetStart': 2, 'ProbeLet': ' ', 'TrialITIDur': 6.032, 'Correct': 6}
3919.5993 	EXP 	window1: recordFrameIntervals = False
3919.6153 	EXP 	TopUpperLine: autoDraw = False
3919.6153 	EXP 	BotUpperLine: autoDraw = False
3919.6153 	EXP 	TopLowerLine: autoDraw = False
3919.6153 	EXP 	BotLowerLine: autoDraw = False
3919.6153 	EXP 	RestCrossHair: autoDraw = False
3919.6153 	EXP 	TopUpperLine: autoDraw = False
3919.6153 	EXP 	UpperText: autoDraw = False
3919.6153 	EXP 	UpperBrackets: autoDraw = False
3919.6153 	EXP 	BotUpperLine: autoDraw = False
3919.6153 	EXP 	TopLowerLine: autoDraw = False
3919.6153 	EXP 	LowerText: autoDraw = False
3919.6153 	EXP 	LowerBrackets: autoDraw = False
3919.6153 	EXP 	BotLowerLine: autoDraw = False
3919.6153 	EXP 	TrialCrossHair: autoDraw = False
3919.6153 	EXP 	RestCrossHair: autoDraw = False
3919.6153 	EXP 	UpperText: text = ' Q J X N D K '
3919.6153 	EXP 	UpperBrackets: text = '{         }  '
3919.6153 	EXP 	LowerText: text = '   '
3919.6153 	EXP 	LowerBrackets: text = ''
3919.6153 	EXP 	TopUpperLine: autoDraw = True
3919.6153 	EXP 	UpperText: autoDraw = True
3919.6153 	EXP 	UpperBrackets: autoDraw = True
3919.6153 	EXP 	BotUpperLine: autoDraw = True
3919.6153 	EXP 	TopLowerLine: autoDraw = True
3919.6153 	EXP 	BotLowerLine: autoDraw = True
3919.6153 	EXP 	TrialCrossHair: autoDraw = True
3919.6156 	EXP 	window1: recordFrameIntervals = False
3921.0017 	DATA 	Keypress: equal
3921.5993 	EXP 	UpperText: autoDraw = False
3921.5993 	EXP 	UpperBrackets: autoDraw = False
3921.5993 	EXP 	TrialCrossHair: autoDraw = False
3921.6161 	EXP 	LowerText: autoDraw = True
3921.6161 	EXP 	LowerBrackets: autoDraw = True
3921.6161 	EXP 	RestCrossHair: autoDraw = True
3921.6327 	EXP 	LowerText: autoDraw = False
3921.6327 	EXP 	LowerBrackets: autoDraw = False
3923.0020 	DATA 	Keypress: equal
3925.0028 	DATA 	Keypress: equal
3925.6189 	EXP 	New trial (rep=0, index=26): {'RetDur': 0, 'BotBrack': 0, 'StimDur': 2, 'UpBrack': 4, 'ProbeDurITI': 4.2450000000000001, 'ProbeDur': 0, 'ProbeStart': 2, 'TrialDur': 2, 'ITI': 4.2450000000000001, 'StimSet': 'RDXLBF', 'RetStart': 2, 'ProbeLet': ' ', 'TrialITIDur': 6.2450000000000001, 'Correct': 6}
3925.6405 	EXP 	window1: recordFrameIntervals = False
3925.6676 	EXP 	TopUpperLine: autoDraw = False
3925.6676 	EXP 	BotUpperLine: autoDraw = False
3925.6676 	EXP 	TopLowerLine: autoDraw = False
3925.6676 	EXP 	BotLowerLine: autoDraw = False
3925.6676 	EXP 	RestCrossHair: autoDraw = False
3925.6676 	EXP 	TopUpperLine: autoDraw = False
3925.6676 	EXP 	UpperText: autoDraw = False
3925.6676 	EXP 	UpperBrackets: autoDraw = False
3925.6676 	EXP 	BotUpperLine: autoDraw = False
3925.6676 	EXP 	TopLowerLine: autoDraw = False
3925.6676 	EXP 	LowerText: autoDraw = False
3925.6676 	EXP 	LowerBrackets: autoDraw = False
3925.6676 	EXP 	BotLowerLine: autoDraw = False
3925.6676 	EXP 	TrialCrossHair: autoDraw = False
3925.6676 	EXP 	RestCrossHair: autoDraw = False
3925.6676 	EXP 	UpperText: text = ' R D X L B F '
3925.6676 	EXP 	UpperBrackets: text = '      { }    '
3925.6676 	EXP 	LowerText: text = '   '
3925.6676 	EXP 	LowerBrackets: text = ''
3925.6676 	EXP 	TopUpperLine: autoDraw = True
3925.6676 	EXP 	UpperText: autoDraw = True
3925.6676 	EXP 	UpperBrackets: autoDraw = True
3925.6676 	EXP 	BotUpperLine: autoDraw = True
3925.6676 	EXP 	TopLowerLine: autoDraw = True
3925.6676 	EXP 	BotLowerLine: autoDraw = True
3925.6676 	EXP 	TrialCrossHair: autoDraw = True
3925.6679 	EXP 	window1: recordFrameIntervals = False
3927.0041 	DATA 	Keypress: equal
3927.6350 	EXP 	UpperText: autoDraw = False
3927.6350 	EXP 	UpperBrackets: autoDraw = False
3927.6350 	EXP 	TrialCrossHair: autoDraw = False
3927.6518 	EXP 	LowerText: autoDraw = True
3927.6518 	EXP 	LowerBrackets: autoDraw = True
3927.6518 	EXP 	RestCrossHair: autoDraw = True
3927.6685 	EXP 	LowerText: autoDraw = False
3927.6685 	EXP 	LowerBrackets: autoDraw = False
3929.0040 	DATA 	Keypress: equal
3931.0055 	DATA 	Keypress: equal
3931.8551 	EXP 	New trial (rep=0, index=27): {'RetDur': 5, 'BotBrack': 6, 'StimDur': 2, 'UpBrack': 123456, 'ProbeDurITI': 6.0039999999999996, 'ProbeDur': 2, 'ProbeStart': 7, 'TrialDur': 9, 'ITI': 4.0039999999999996, 'StimSet': 'YDFHTM', 'RetStart': 2, 'ProbeLet': 'wrqxbg', 'TrialITIDur': 13.004000000000001, 'Correct': 7}
3931.8855 	EXP 	window1: recordFrameIntervals = False
3931.9039 	EXP 	TopUpperLine: autoDraw = False
3931.9039 	EXP 	BotUpperLine: autoDraw = False
3931.9039 	EXP 	TopLowerLine: autoDraw = False
3931.9039 	EXP 	BotLowerLine: autoDraw = False
3931.9039 	EXP 	RestCrossHair: autoDraw = False
3931.9039 	EXP 	TopUpperLine: autoDraw = False
3931.9039 	EXP 	UpperText: autoDraw = False
3931.9039 	EXP 	UpperBrackets: autoDraw = False
3931.9039 	EXP 	BotUpperLine: autoDraw = False
3931.9039 	EXP 	TopLowerLine: autoDraw = False
3931.9039 	EXP 	LowerText: autoDraw = False
3931.9039 	EXP 	LowerBrackets: autoDraw = False
3931.9039 	EXP 	BotLowerLine: autoDraw = False
3931.9039 	EXP 	TrialCrossHair: autoDraw = False
3931.9039 	EXP 	RestCrossHair: autoDraw = False
3931.9039 	EXP 	UpperText: text = ' Y D F H T M '
3931.9039 	EXP 	UpperBrackets: text = '{           }'
3931.9039 	EXP 	LowerText: text = ' w r q x b g '
3931.9039 	EXP 	LowerBrackets: text = '          { }'
3931.9039 	EXP 	TopUpperLine: autoDraw = True
3931.9039 	EXP 	UpperText: autoDraw = True
3931.9039 	EXP 	UpperBrackets: autoDraw = True
3931.9039 	EXP 	BotUpperLine: autoDraw = True
3931.9039 	EXP 	TopLowerLine: autoDraw = True
3931.9039 	EXP 	BotLowerLine: autoDraw = True
3931.9039 	EXP 	TrialCrossHair: autoDraw = True
3931.9041 	EXP 	window1: recordFrameIntervals = False
3933.0067 	DATA 	Keypress: equal
3933.8716 	EXP 	UpperText: autoDraw = False
3933.8716 	EXP 	UpperBrackets: autoDraw = False
3935.0070 	DATA 	Keypress: equal
3937.0079 	DATA 	Keypress: equal
3938.8731 	EXP 	LowerText: autoDraw = True
3938.8731 	EXP 	LowerBrackets: autoDraw = True
3939.0095 	DATA 	Keypress: equal
3940.3578 	DATA 	Keypress: 8
3940.8739 	EXP 	LowerText: autoDraw = False
3940.8739 	EXP 	LowerBrackets: autoDraw = False
3940.8739 	EXP 	TrialCrossHair: autoDraw = False
3940.8739 	EXP 	RestCrossHair: autoDraw = True
3941.0089 	DATA 	Keypress: equal
3943.0099 	DATA 	Keypress: equal
3944.8600 	EXP 	New trial (rep=0, index=28): {'RetDur': 0, 'BotBrack': 4, 'StimDur': 2, 'UpBrack': 2345, 'ProbeDurITI': 6.0899999999999999, 'ProbeDur': 2, 'ProbeStart': 2, 'TrialDur': 4, 'ITI': 4.0899999999999999, 'StimSet': 'DMYNBQ', 'RetStart': 2, 'ProbeLet': 'jfrhtl', 'TrialITIDur': 8.0899999999999999, 'Correct': 7}
3944.8931 	EXP 	window1: recordFrameIntervals = False
3944.9087 	EXP 	TopUpperLine: autoDraw = False
3944.9087 	EXP 	BotUpperLine: autoDraw = False
3944.9087 	EXP 	TopLowerLine: autoDraw = False
3944.9087 	EXP 	BotLowerLine: autoDraw = False
3944.9087 	EXP 	RestCrossHair: autoDraw = False
3944.9087 	EXP 	TopUpperLine: autoDraw = False
3944.9087 	EXP 	UpperText: autoDraw = False
3944.9087 	EXP 	UpperBrackets: autoDraw = False
3944.9087 	EXP 	BotUpperLine: autoDraw = False
3944.9087 	EXP 	TopLowerLine: autoDraw = False
3944.9087 	EXP 	LowerText: autoDraw = False
3944.9087 	EXP 	LowerBrackets: autoDraw = False
3944.9087 	EXP 	BotLowerLine: autoDraw = False
3944.9087 	EXP 	TrialCrossHair: autoDraw = False
3944.9087 	EXP 	RestCrossHair: autoDraw = False
3944.9087 	EXP 	UpperText: text = ' D M Y N B Q '
3944.9087 	EXP 	UpperBrackets: text = '  {       }  '
3944.9087 	EXP 	LowerText: text = ' j f r h t l '
3944.9087 	EXP 	LowerBrackets: text = '      { }    '
3944.9087 	EXP 	TopUpperLine: autoDraw = True
3944.9087 	EXP 	UpperText: autoDraw = True
3944.9087 	EXP 	UpperBrackets: autoDraw = True
3944.9087 	EXP 	BotUpperLine: autoDraw = True
3944.9087 	EXP 	TopLowerLine: autoDraw = True
3944.9087 	EXP 	BotLowerLine: autoDraw = True
3944.9087 	EXP 	TrialCrossHair: autoDraw = True
3944.9089 	EXP 	window1: recordFrameIntervals = False
3945.6955 	DATA 	Keypress: equal
3946.8761 	EXP 	UpperText: autoDraw = False
3946.8761 	EXP 	UpperBrackets: autoDraw = False
3946.8929 	EXP 	LowerText: autoDraw = True
3946.8929 	EXP 	LowerBrackets: autoDraw = True
3947.0126 	DATA 	Keypress: equal
3948.1109 	DATA 	Keypress: 8
3948.8770 	EXP 	LowerText: autoDraw = False
3948.8770 	EXP 	LowerBrackets: autoDraw = False
3948.8770 	EXP 	TrialCrossHair: autoDraw = False
3948.8937 	EXP 	RestCrossHair: autoDraw = True
3949.0119 	DATA 	Keypress: equal
3951.0132 	DATA 	Keypress: equal
3952.9466 	EXP 	New trial (rep=0, index=29): {'RetDur': 5, 'BotBrack': 6, 'StimDur': 2, 'UpBrack': 12, 'ProbeDurITI': 6.0170000000000003, 'ProbeDur': 2, 'ProbeStart': 7, 'TrialDur': 9, 'ITI': 4.0169999999999995, 'StimSet': 'FTHKMG', 'RetStart': 2, 'ProbeLet': 'jqwxrb', 'TrialITIDur': 13.017000000000001, 'Correct': 7}
3952.9789 	EXP 	window1: recordFrameIntervals = False
3952.9954 	EXP 	TopUpperLine: autoDraw = False
3952.9954 	EXP 	BotUpperLine: autoDraw = False
3952.9954 	EXP 	TopLowerLine: autoDraw = False
3952.9954 	EXP 	BotLowerLine: autoDraw = False
3952.9954 	EXP 	RestCrossHair: autoDraw = False
3952.9954 	EXP 	TopUpperLine: autoDraw = False
3952.9954 	EXP 	UpperText: autoDraw = False
3952.9954 	EXP 	UpperBrackets: autoDraw = False
3952.9954 	EXP 	BotUpperLine: autoDraw = False
3952.9954 	EXP 	TopLowerLine: autoDraw = False
3952.9954 	EXP 	LowerText: autoDraw = False
3952.9954 	EXP 	LowerBrackets: autoDraw = False
3952.9954 	EXP 	BotLowerLine: autoDraw = False
3952.9954 	EXP 	TrialCrossHair: autoDraw = False
3952.9954 	EXP 	RestCrossHair: autoDraw = False
3952.9954 	EXP 	UpperText: text = ' F T H K M G '
3952.9954 	EXP 	UpperBrackets: text = '{   }        '
3952.9954 	EXP 	LowerText: text = ' j q w x r b '
3952.9954 	EXP 	LowerBrackets: text = '          { }'
3952.9954 	EXP 	TopUpperLine: autoDraw = True
3952.9954 	EXP 	UpperText: autoDraw = True
3952.9954 	EXP 	UpperBrackets: autoDraw = True
3952.9954 	EXP 	BotUpperLine: autoDraw = True
3952.9954 	EXP 	TopLowerLine: autoDraw = True
3952.9954 	EXP 	BotLowerLine: autoDraw = True
3952.9954 	EXP 	TrialCrossHair: autoDraw = True
3952.9958 	EXP 	window1: recordFrameIntervals = False
3953.7816 	DATA 	Keypress: equal
3954.9627 	EXP 	UpperText: autoDraw = False
3954.9627 	EXP 	UpperBrackets: autoDraw = False
3955.0148 	DATA 	Keypress: equal
3957.0158 	DATA 	Keypress: equal
3959.0158 	DATA 	Keypress: equal
3959.9643 	EXP 	LowerText: autoDraw = True
3959.9643 	EXP 	LowerBrackets: autoDraw = True
3960.9317 	DATA 	Keypress: 8
3961.0180 	DATA 	Keypress: equal
3961.9643 	EXP 	LowerText: autoDraw = False
3961.9643 	EXP 	LowerBrackets: autoDraw = False
3961.9643 	EXP 	TrialCrossHair: autoDraw = False
3961.9643 	EXP 	RestCrossHair: autoDraw = True
3963.0164 	DATA 	Keypress: equal
3965.0326 	DATA 	Keypress: equal
3965.9666 	EXP 	New trial (rep=0, index=30): {'RetDur': 5, 'BotBrack': 5, 'StimDur': 2, 'UpBrack': 4, 'ProbeDurITI': 6.3529999999999998, 'ProbeDur': 2, 'ProbeStart': 7, 'TrialDur': 9, 'ITI': 4.3529999999999998, 'StimSet': 'NJRKLB', 'RetStart': 2, 'ProbeLet': 'hdgqkm', 'TrialITIDur': 13.353, 'Correct': 6}
3965.9980 	EXP 	window1: recordFrameIntervals = False
3966.0155 	EXP 	TopUpperLine: autoDraw = False
3966.0155 	EXP 	BotUpperLine: autoDraw = False
3966.0155 	EXP 	TopLowerLine: autoDraw = False
3966.0155 	EXP 	BotLowerLine: autoDraw = False
3966.0155 	EXP 	RestCrossHair: autoDraw = False
3966.0155 	EXP 	TopUpperLine: autoDraw = False
3966.0155 	EXP 	UpperText: autoDraw = False
3966.0155 	EXP 	UpperBrackets: autoDraw = False
3966.0155 	EXP 	BotUpperLine: autoDraw = False
3966.0155 	EXP 	TopLowerLine: autoDraw = False
3966.0155 	EXP 	LowerText: autoDraw = False
3966.0155 	EXP 	LowerBrackets: autoDraw = False
3966.0155 	EXP 	BotLowerLine: autoDraw = False
3966.0155 	EXP 	TrialCrossHair: autoDraw = False
3966.0155 	EXP 	RestCrossHair: autoDraw = False
3966.0155 	EXP 	UpperText: text = ' N J R K L B '
3966.0155 	EXP 	UpperBrackets: text = '      { }    '
3966.0155 	EXP 	LowerText: text = ' h d g q k m '
3966.0155 	EXP 	LowerBrackets: text = '        { }  '
3966.0155 	EXP 	TopUpperLine: autoDraw = True
3966.0155 	EXP 	UpperText: autoDraw = True
3966.0155 	EXP 	UpperBrackets: autoDraw = True
3966.0155 	EXP 	BotUpperLine: autoDraw = True
3966.0155 	EXP 	TopLowerLine: autoDraw = True
3966.0155 	EXP 	BotLowerLine: autoDraw = True
3966.0155 	EXP 	TrialCrossHair: autoDraw = True
3966.0158 	EXP 	window1: recordFrameIntervals = False
3967.0189 	DATA 	Keypress: equal
3967.9829 	EXP 	UpperText: autoDraw = False
3967.9829 	EXP 	UpperBrackets: autoDraw = False
3969.0342 	DATA 	Keypress: equal
3971.0194 	DATA 	Keypress: equal
3972.9847 	EXP 	LowerText: autoDraw = True
3972.9847 	EXP 	LowerBrackets: autoDraw = True
3973.0207 	DATA 	Keypress: equal
3973.8856 	DATA 	Keypress: 8
3974.2193 	DATA 	Keypress: 7
3974.9855 	EXP 	LowerText: autoDraw = False
3974.9855 	EXP 	LowerBrackets: autoDraw = False
3974.9855 	EXP 	TrialCrossHair: autoDraw = False
3974.9855 	EXP 	RestCrossHair: autoDraw = True
3975.0361 	DATA 	Keypress: equal
3977.0215 	DATA 	Keypress: equal
3979.0375 	DATA 	Keypress: equal
3979.3218 	EXP 	New trial (rep=0, index=31): {'RetDur': 5, 'BotBrack': 5, 'StimDur': 2, 'UpBrack': 45, 'ProbeDurITI': 6.0039999999999996, 'ProbeDur': 2, 'ProbeStart': 7, 'TrialDur': 9, 'ITI': 4.0039999999999996, 'StimSet': 'FKMLQB', 'RetStart': 2, 'ProbeLet': 'jdwnqr', 'TrialITIDur': 13.004000000000001, 'Correct': 6}
3979.3570 	EXP 	window1: recordFrameIntervals = False
3979.3702 	EXP 	TopUpperLine: autoDraw = False
3979.3702 	EXP 	BotUpperLine: autoDraw = False
3979.3702 	EXP 	TopLowerLine: autoDraw = False
3979.3702 	EXP 	BotLowerLine: autoDraw = False
3979.3702 	EXP 	RestCrossHair: autoDraw = False
3979.3702 	EXP 	TopUpperLine: autoDraw = False
3979.3702 	EXP 	UpperText: autoDraw = False
3979.3702 	EXP 	UpperBrackets: autoDraw = False
3979.3702 	EXP 	BotUpperLine: autoDraw = False
3979.3702 	EXP 	TopLowerLine: autoDraw = False
3979.3702 	EXP 	LowerText: autoDraw = False
3979.3702 	EXP 	LowerBrackets: autoDraw = False
3979.3702 	EXP 	BotLowerLine: autoDraw = False
3979.3702 	EXP 	TrialCrossHair: autoDraw = False
3979.3702 	EXP 	RestCrossHair: autoDraw = False
3979.3702 	EXP 	UpperText: text = ' F K M L Q B '
3979.3702 	EXP 	UpperBrackets: text = '      {   }  '
3979.3702 	EXP 	LowerText: text = ' j d w n q r '
3979.3702 	EXP 	LowerBrackets: text = '        { }  '
3979.3702 	EXP 	TopUpperLine: autoDraw = True
3979.3702 	EXP 	UpperText: autoDraw = True
3979.3702 	EXP 	UpperBrackets: autoDraw = True
3979.3702 	EXP 	BotUpperLine: autoDraw = True
3979.3702 	EXP 	TopLowerLine: autoDraw = True
3979.3702 	EXP 	BotLowerLine: autoDraw = True
3979.3702 	EXP 	TrialCrossHair: autoDraw = True
3979.3704 	EXP 	window1: recordFrameIntervals = False
3981.0242 	DATA 	Keypress: equal
3981.3377 	EXP 	UpperText: autoDraw = False
3981.3377 	EXP 	UpperBrackets: autoDraw = False
3983.0390 	DATA 	Keypress: equal
3985.0397 	DATA 	Keypress: equal
3986.3394 	EXP 	LowerText: autoDraw = True
3986.3394 	EXP 	LowerBrackets: autoDraw = True
3987.0405 	DATA 	Keypress: equal
3987.3238 	DATA 	Keypress: 8
3988.3401 	EXP 	LowerText: autoDraw = False
3988.3401 	EXP 	LowerBrackets: autoDraw = False
3988.3401 	EXP 	TrialCrossHair: autoDraw = False
3988.3401 	EXP 	RestCrossHair: autoDraw = True
3989.0413 	DATA 	Keypress: equal
3991.0419 	DATA 	Keypress: equal
3992.3263 	EXP 	New trial (rep=0, index=32): {'RetDur': 5, 'BotBrack': 3, 'StimDur': 2, 'UpBrack': 123456, 'ProbeDurITI': 6.1660000000000004, 'ProbeDur': 2, 'ProbeStart': 7, 'TrialDur': 9, 'ITI': 4.1660000000000004, 'StimSet': 'NTWHYG', 'RetStart': 2, 'ProbeLet': 'qdrbjk', 'TrialITIDur': 13.165999999999999, 'Correct': 7}
3992.3623 	EXP 	window1: recordFrameIntervals = False
3992.3750 	EXP 	TopUpperLine: autoDraw = False
3992.3750 	EXP 	BotUpperLine: autoDraw = False
3992.3750 	EXP 	TopLowerLine: autoDraw = False
3992.3750 	EXP 	BotLowerLine: autoDraw = False
3992.3750 	EXP 	RestCrossHair: autoDraw = False
3992.3750 	EXP 	TopUpperLine: autoDraw = False
3992.3750 	EXP 	UpperText: autoDraw = False
3992.3750 	EXP 	UpperBrackets: autoDraw = False
3992.3750 	EXP 	BotUpperLine: autoDraw = False
3992.3750 	EXP 	TopLowerLine: autoDraw = False
3992.3750 	EXP 	LowerText: autoDraw = False
3992.3750 	EXP 	LowerBrackets: autoDraw = False
3992.3750 	EXP 	BotLowerLine: autoDraw = False
3992.3750 	EXP 	TrialCrossHair: autoDraw = False
3992.3750 	EXP 	RestCrossHair: autoDraw = False
3992.3750 	EXP 	UpperText: text = ' N T W H Y G '
3992.3750 	EXP 	UpperBrackets: text = '{           }'
3992.3750 	EXP 	LowerText: text = ' q d r b j k '
3992.3750 	EXP 	LowerBrackets: text = '    { }      '
3992.3750 	EXP 	TopUpperLine: autoDraw = True
3992.3750 	EXP 	UpperText: autoDraw = True
3992.3750 	EXP 	UpperBrackets: autoDraw = True
3992.3750 	EXP 	BotUpperLine: autoDraw = True
3992.3750 	EXP 	TopLowerLine: autoDraw = True
3992.3750 	EXP 	BotLowerLine: autoDraw = True
3992.3750 	EXP 	TrialCrossHair: autoDraw = True
3992.3752 	EXP 	window1: recordFrameIntervals = False
3993.1643 	DATA 	Keypress: equal
3994.3422 	EXP 	UpperText: autoDraw = False
3994.3422 	EXP 	UpperBrackets: autoDraw = False
3995.0433 	DATA 	Keypress: equal
3997.0438 	DATA 	Keypress: equal
3999.0447 	DATA 	Keypress: equal
3999.3441 	EXP 	LowerText: autoDraw = True
3999.3441 	EXP 	LowerBrackets: autoDraw = True
4000.9789 	DATA 	Keypress: 8
4001.0454 	DATA 	Keypress: equal
4001.3447 	EXP 	LowerText: autoDraw = False
4001.3447 	EXP 	LowerBrackets: autoDraw = False
4001.3447 	EXP 	TrialCrossHair: autoDraw = False
4001.3447 	EXP 	RestCrossHair: autoDraw = True
4003.0464 	DATA 	Keypress: equal
4005.0472 	DATA 	Keypress: equal
4005.4973 	EXP 	New trial (rep=0, index=33): {'RetDur': 0, 'BotBrack': 5, 'StimDur': 2, 'UpBrack': 2345, 'ProbeDurITI': 6.2939999999999996, 'ProbeDur': 2, 'ProbeStart': 2, 'TrialDur': 4, 'ITI': 4.2939999999999996, 'StimSet': 'BQDTJX', 'RetStart': 2, 'ProbeLet': 'mrkhdw', 'TrialITIDur': 8.2940000000000005, 'Correct': 6}
4005.5288 	EXP 	window1: recordFrameIntervals = False
4005.5462 	EXP 	TopUpperLine: autoDraw = False
4005.5462 	EXP 	BotUpperLine: autoDraw = False
4005.5462 	EXP 	TopLowerLine: autoDraw = False
4005.5462 	EXP 	BotLowerLine: autoDraw = False
4005.5462 	EXP 	RestCrossHair: autoDraw = False
4005.5462 	EXP 	TopUpperLine: autoDraw = False
4005.5462 	EXP 	UpperText: autoDraw = False
4005.5462 	EXP 	UpperBrackets: autoDraw = False
4005.5462 	EXP 	BotUpperLine: autoDraw = False
4005.5462 	EXP 	TopLowerLine: autoDraw = False
4005.5462 	EXP 	LowerText: autoDraw = False
4005.5462 	EXP 	LowerBrackets: autoDraw = False
4005.5462 	EXP 	BotLowerLine: autoDraw = False
4005.5462 	EXP 	TrialCrossHair: autoDraw = False
4005.5462 	EXP 	RestCrossHair: autoDraw = False
4005.5462 	EXP 	UpperText: text = ' B Q D T J X '
4005.5462 	EXP 	UpperBrackets: text = '  {       }  '
4005.5462 	EXP 	LowerText: text = ' m r k h d w '
4005.5462 	EXP 	LowerBrackets: text = '        { }  '
4005.5462 	EXP 	TopUpperLine: autoDraw = True
4005.5462 	EXP 	UpperText: autoDraw = True
4005.5462 	EXP 	UpperBrackets: autoDraw = True
4005.5462 	EXP 	BotUpperLine: autoDraw = True
4005.5462 	EXP 	TopLowerLine: autoDraw = True
4005.5462 	EXP 	BotLowerLine: autoDraw = True
4005.5462 	EXP 	TrialCrossHair: autoDraw = True
4005.5464 	EXP 	window1: recordFrameIntervals = False
4007.0477 	DATA 	Keypress: equal
4007.5136 	EXP 	UpperText: autoDraw = False
4007.5136 	EXP 	UpperBrackets: autoDraw = False
4007.5303 	EXP 	LowerText: autoDraw = True
4007.5303 	EXP 	LowerBrackets: autoDraw = True
4009.0485 	DATA 	Keypress: equal
4009.0984 	DATA 	Keypress: 7
4009.5143 	EXP 	LowerText: autoDraw = False
4009.5143 	EXP 	LowerBrackets: autoDraw = False
4009.5143 	EXP 	TrialCrossHair: autoDraw = False
4009.5310 	EXP 	RestCrossHair: autoDraw = True
4011.0493 	DATA 	Keypress: equal
4013.0497 	DATA 	Keypress: equal
4013.7843 	EXP 	New trial (rep=0, index=34): {'RetDur': 5, 'BotBrack': 0, 'StimDur': 2, 'UpBrack': 123, 'ProbeDurITI': 4.3610000000000007, 'ProbeDur': 0, 'ProbeStart': 7, 'TrialDur': 7, 'ITI': 4.3610000000000007, 'StimSet': 'HNLYGQ', 'RetStart': 2, 'ProbeLet': ' ', 'TrialITIDur': 11.360999999999999, 'Correct': 7}
4013.8076 	EXP 	window1: recordFrameIntervals = False
4013.8328 	EXP 	TopUpperLine: autoDraw = False
4013.8328 	EXP 	BotUpperLine: autoDraw = False
4013.8328 	EXP 	TopLowerLine: autoDraw = False
4013.8328 	EXP 	BotLowerLine: autoDraw = False
4013.8328 	EXP 	RestCrossHair: autoDraw = False
4013.8328 	EXP 	TopUpperLine: autoDraw = False
4013.8328 	EXP 	UpperText: autoDraw = False
4013.8328 	EXP 	UpperBrackets: autoDraw = False
4013.8328 	EXP 	BotUpperLine: autoDraw = False
4013.8328 	EXP 	TopLowerLine: autoDraw = False
4013.8328 	EXP 	LowerText: autoDraw = False
4013.8328 	EXP 	LowerBrackets: autoDraw = False
4013.8328 	EXP 	BotLowerLine: autoDraw = False
4013.8328 	EXP 	TrialCrossHair: autoDraw = False
4013.8328 	EXP 	RestCrossHair: autoDraw = False
4013.8328 	EXP 	UpperText: text = ' H N L Y G Q '
4013.8328 	EXP 	UpperBrackets: text = '{     }      '
4013.8328 	EXP 	LowerText: text = '   '
4013.8328 	EXP 	LowerBrackets: text = ''
4013.8328 	EXP 	TopUpperLine: autoDraw = True
4013.8328 	EXP 	UpperText: autoDraw = True
4013.8328 	EXP 	UpperBrackets: autoDraw = True
4013.8328 	EXP 	BotUpperLine: autoDraw = True
4013.8328 	EXP 	TopLowerLine: autoDraw = True
4013.8328 	EXP 	BotLowerLine: autoDraw = True
4013.8328 	EXP 	TrialCrossHair: autoDraw = True
4013.8332 	EXP 	window1: recordFrameIntervals = False
4015.0506 	DATA 	Keypress: equal
4015.8002 	EXP 	UpperText: autoDraw = False
4015.8002 	EXP 	UpperBrackets: autoDraw = False
4017.0514 	DATA 	Keypress: equal
4019.0520 	DATA 	Keypress: equal
4020.8020 	EXP 	LowerText: autoDraw = True
4020.8020 	EXP 	LowerBrackets: autoDraw = True
4020.8020 	EXP 	TrialCrossHair: autoDraw = False
4020.8020 	EXP 	RestCrossHair: autoDraw = True
